20:02:31 | probe[finetune_1pct/resnet50] | INFO | Loaded backbone weights — missing: 0, unexpected: 0
20:02:34 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 001/30 | train_loss 2.4245 train_acc 0.1032 | val_loss 1.8309 val_acc 0.3358
20:02:35 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 002/30 | train_loss 1.5473 train_acc 0.5372 | val_loss 1.2679 val_acc 0.5678
20:02:37 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 003/30 | train_loss 0.9828 train_acc 0.6349 | val_loss 0.9057 val_acc 0.6702
20:02:38 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 004/30 | train_loss 0.7664 train_acc 0.7081 | val_loss 0.8560 val_acc 0.6806
20:02:40 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 005/30 | train_loss 0.7105 train_acc 0.7303 | val_loss 0.7934 val_acc 0.6869
20:02:41 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 006/30 | train_loss 0.6802 train_acc 0.7325 | val_loss 0.6701 val_acc 0.7621
20:02:43 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 007/30 | train_loss 0.5866 train_acc 0.7836 | val_loss 0.7259 val_acc 0.7424
20:02:44 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 008/30 | train_loss 0.5622 train_acc 0.7880 | val_loss 0.7109 val_acc 0.7340
20:02:46 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 009/30 | train_loss 0.5314 train_acc 0.7791 | val_loss 0.8394 val_acc 0.7058
20:02:47 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 010/30 | train_loss 0.4942 train_acc 0.8047 | val_loss 0.6965 val_acc 0.7610
20:02:48 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 011/30 | train_loss 0.4549 train_acc 0.8169 | val_loss 0.6012 val_acc 0.7906
20:02:50 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 012/30 | train_loss 0.4468 train_acc 0.8302 | val_loss 0.6433 val_acc 0.7662
20:02:51 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 013/30 | train_loss 0.4113 train_acc 0.8380 | val_loss 0.7114 val_acc 0.7701
20:02:52 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 014/30 | train_loss 0.4124 train_acc 0.8391 | val_loss 0.6498 val_acc 0.7964
20:02:54 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 015/30 | train_loss 0.3809 train_acc 0.8535 | val_loss 0.6127 val_acc 0.7855
20:02:55 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 016/30 | train_loss 0.3692 train_acc 0.8701 | val_loss 0.5772 val_acc 0.8089
20:02:57 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 017/30 | train_loss 0.3383 train_acc 0.8735 | val_loss 0.5022 val_acc 0.8311
20:02:58 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 018/30 | train_loss 0.3579 train_acc 0.8679 | val_loss 0.4889 val_acc 0.8379
20:03:00 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 019/30 | train_loss 0.2957 train_acc 0.8857 | val_loss 0.5420 val_acc 0.8340
20:03:01 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 020/30 | train_loss 0.3461 train_acc 0.8701 | val_loss 0.5724 val_acc 0.8290
20:03:02 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 021/30 | train_loss 0.3391 train_acc 0.8668 | val_loss 0.5054 val_acc 0.8401
20:03:04 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 022/30 | train_loss 0.2960 train_acc 0.8790 | val_loss 0.4640 val_acc 0.8484
20:03:05 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 023/30 | train_loss 0.2807 train_acc 0.8935 | val_loss 0.4691 val_acc 0.8464
20:03:06 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 024/30 | train_loss 0.2805 train_acc 0.9034 | val_loss 0.4792 val_acc 0.8451
20:03:08 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 025/30 | train_loss 0.2650 train_acc 0.8990 | val_loss 0.5046 val_acc 0.8392
20:03:09 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 026/30 | train_loss 0.2631 train_acc 0.8935 | val_loss 0.5076 val_acc 0.8402
20:03:10 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 027/30 | train_loss 0.2495 train_acc 0.9068 | val_loss 0.5004 val_acc 0.8421
20:03:12 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 028/30 | train_loss 0.2460 train_acc 0.9023 | val_loss 0.4939 val_acc 0.8436
20:03:13 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 029/30 | train_loss 0.2277 train_acc 0.9156 | val_loss 0.4922 val_acc 0.8446
20:03:14 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 030/30 | train_loss 0.2507 train_acc 0.9112 | val_loss 0.4954 val_acc 0.8444
20:03:14 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] done in 00:00:42 | best val_acc 0.8484
