04:12:42 | probe[finetune_10pct/resnet50] | INFO | Loaded backbone weights — missing: 0, unexpected: 0
04:12:45 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 001/30 | train_loss 1.2380 train_acc 0.5516 | val_loss 0.6542 val_acc 0.7388
04:12:48 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 002/30 | train_loss 0.4897 train_acc 0.8212 | val_loss 0.4446 val_acc 0.8431
04:12:50 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 003/30 | train_loss 0.3969 train_acc 0.8564 | val_loss 0.3555 val_acc 0.8760
04:12:53 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 004/30 | train_loss 0.3291 train_acc 0.8842 | val_loss 0.4500 val_acc 0.8480
04:12:55 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 005/30 | train_loss 0.2953 train_acc 0.8951 | val_loss 0.2554 val_acc 0.9137
04:12:58 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 006/30 | train_loss 0.2477 train_acc 0.9126 | val_loss 0.4633 val_acc 0.8568
04:13:00 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 007/30 | train_loss 0.2367 train_acc 0.9164 | val_loss 0.3651 val_acc 0.8835
04:13:03 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 008/30 | train_loss 0.2204 train_acc 0.9241 | val_loss 0.2108 val_acc 0.9279
04:13:05 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 009/30 | train_loss 0.2001 train_acc 0.9300 | val_loss 0.2860 val_acc 0.8972
04:13:08 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 010/30 | train_loss 0.1859 train_acc 0.9379 | val_loss 0.2010 val_acc 0.9362
04:13:11 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 011/30 | train_loss 0.1659 train_acc 0.9453 | val_loss 0.2232 val_acc 0.9279
04:13:13 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 012/30 | train_loss 0.1654 train_acc 0.9423 | val_loss 0.1903 val_acc 0.9340
04:13:16 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 013/30 | train_loss 0.1501 train_acc 0.9490 | val_loss 0.2183 val_acc 0.9298
04:13:18 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 014/30 | train_loss 0.1345 train_acc 0.9533 | val_loss 0.1946 val_acc 0.9339
04:13:20 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 015/30 | train_loss 0.1334 train_acc 0.9523 | val_loss 0.1479 val_acc 0.9534
04:13:23 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 016/30 | train_loss 0.1169 train_acc 0.9577 | val_loss 0.1893 val_acc 0.9378
04:13:25 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 017/30 | train_loss 0.1181 train_acc 0.9586 | val_loss 0.1712 val_acc 0.9465
04:13:28 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 018/30 | train_loss 0.1137 train_acc 0.9613 | val_loss 0.1901 val_acc 0.9429
04:13:30 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 019/30 | train_loss 0.1001 train_acc 0.9658 | val_loss 0.1742 val_acc 0.9433
04:13:32 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 020/30 | train_loss 0.0862 train_acc 0.9683 | val_loss 0.1924 val_acc 0.9383
04:13:35 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 021/30 | train_loss 0.0864 train_acc 0.9702 | val_loss 0.1528 val_acc 0.9541
04:13:37 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 022/30 | train_loss 0.0837 train_acc 0.9710 | val_loss 0.1580 val_acc 0.9497
04:13:40 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 023/30 | train_loss 0.0811 train_acc 0.9724 | val_loss 0.1264 val_acc 0.9613
04:13:42 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 024/30 | train_loss 0.0705 train_acc 0.9752 | val_loss 0.1487 val_acc 0.9539
04:13:45 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 025/30 | train_loss 0.0686 train_acc 0.9757 | val_loss 0.1534 val_acc 0.9523
04:13:47 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 026/30 | train_loss 0.0580 train_acc 0.9781 | val_loss 0.1363 val_acc 0.9582
04:13:50 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 027/30 | train_loss 0.0580 train_acc 0.9817 | val_loss 0.1365 val_acc 0.9576
04:13:52 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 028/30 | train_loss 0.0548 train_acc 0.9820 | val_loss 0.1360 val_acc 0.9587
04:13:55 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 029/30 | train_loss 0.0557 train_acc 0.9803 | val_loss 0.1354 val_acc 0.9591
04:13:57 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 030/30 | train_loss 0.0545 train_acc 0.9824 | val_loss 0.1440 val_acc 0.9560
04:13:57 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] done in 00:01:15 | best val_acc 0.9613
