15:20:48 | probe[finetune_10pct/vit_small] | INFO | Loaded backbone weights — missing: 0, unexpected: 0
15:20:51 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 001/30 | train_loss 1.4636 train_acc 0.4761 | val_loss 0.8543 val_acc 0.6827
15:20:54 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 002/30 | train_loss 0.6751 train_acc 0.7528 | val_loss 0.5661 val_acc 0.7908
15:20:57 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 003/30 | train_loss 0.5420 train_acc 0.8062 | val_loss 0.5551 val_acc 0.8017
15:21:00 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 004/30 | train_loss 0.4766 train_acc 0.8314 | val_loss 0.3765 val_acc 0.8699
15:21:03 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 005/30 | train_loss 0.4519 train_acc 0.8394 | val_loss 0.3874 val_acc 0.8675
15:21:06 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 006/30 | train_loss 0.4098 train_acc 0.8518 | val_loss 0.3712 val_acc 0.8660
15:21:08 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 007/30 | train_loss 0.3868 train_acc 0.8586 | val_loss 0.3597 val_acc 0.8723
15:21:11 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 008/30 | train_loss 0.3811 train_acc 0.8648 | val_loss 0.3358 val_acc 0.8798
15:21:14 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 009/30 | train_loss 0.3565 train_acc 0.8737 | val_loss 0.3068 val_acc 0.8896
15:21:17 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 010/30 | train_loss 0.3461 train_acc 0.8752 | val_loss 0.3273 val_acc 0.8859
15:21:19 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 011/30 | train_loss 0.3178 train_acc 0.8867 | val_loss 0.3235 val_acc 0.8884
15:21:22 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 012/30 | train_loss 0.3174 train_acc 0.8871 | val_loss 0.3091 val_acc 0.8896
15:21:25 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 013/30 | train_loss 0.3077 train_acc 0.8897 | val_loss 0.2676 val_acc 0.9055
15:21:27 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 014/30 | train_loss 0.2801 train_acc 0.9026 | val_loss 0.2754 val_acc 0.9047
15:21:30 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 015/30 | train_loss 0.2637 train_acc 0.9060 | val_loss 0.2504 val_acc 0.9130
15:21:33 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 016/30 | train_loss 0.2641 train_acc 0.9029 | val_loss 0.2620 val_acc 0.9097
15:21:35 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 017/30 | train_loss 0.2615 train_acc 0.9093 | val_loss 0.2369 val_acc 0.9178
15:21:38 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 018/30 | train_loss 0.2382 train_acc 0.9130 | val_loss 0.2449 val_acc 0.9143
15:21:41 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 019/30 | train_loss 0.2343 train_acc 0.9139 | val_loss 0.2130 val_acc 0.9281
15:21:43 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 020/30 | train_loss 0.2141 train_acc 0.9230 | val_loss 0.2399 val_acc 0.9145
15:21:46 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 021/30 | train_loss 0.2068 train_acc 0.9292 | val_loss 0.2068 val_acc 0.9288
15:21:49 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 022/30 | train_loss 0.2039 train_acc 0.9279 | val_loss 0.2090 val_acc 0.9287
15:21:51 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 023/30 | train_loss 0.1912 train_acc 0.9328 | val_loss 0.2051 val_acc 0.9299
15:21:54 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 024/30 | train_loss 0.1857 train_acc 0.9337 | val_loss 0.2045 val_acc 0.9317
15:21:57 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 025/30 | train_loss 0.1787 train_acc 0.9373 | val_loss 0.1938 val_acc 0.9324
15:22:00 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 026/30 | train_loss 0.1764 train_acc 0.9394 | val_loss 0.1938 val_acc 0.9344
15:22:02 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 027/30 | train_loss 0.1686 train_acc 0.9418 | val_loss 0.1889 val_acc 0.9350
15:22:05 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 028/30 | train_loss 0.1691 train_acc 0.9392 | val_loss 0.1888 val_acc 0.9361
15:22:08 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 029/30 | train_loss 0.1599 train_acc 0.9446 | val_loss 0.1881 val_acc 0.9365
15:22:11 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] epoch 030/30 | train_loss 0.1670 train_acc 0.9420 | val_loss 0.1873 val_acc 0.9368
15:22:11 | probe[finetune_10pct/vit_small] | INFO | [finetune_10pct] done in 00:01:23 | best val_acc 0.9368
