10:52:29 | probe[finetune_1pct/resnet50] | INFO | Loaded backbone weights — missing: 0, unexpected: 0
10:52:31 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 001/30 | train_loss 2.1803 train_acc 0.1587 | val_loss 1.9249 val_acc 0.4003
10:52:34 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 002/30 | train_loss 1.6752 train_acc 0.5516 | val_loss 1.4019 val_acc 0.7113
10:52:36 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 003/30 | train_loss 0.9951 train_acc 0.8757 | val_loss 1.0289 val_acc 0.8035
10:52:38 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 004/30 | train_loss 0.5569 train_acc 0.9312 | val_loss 0.6425 val_acc 0.9174
10:52:40 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 005/30 | train_loss 0.2979 train_acc 0.9545 | val_loss 0.3915 val_acc 0.9445
10:52:42 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 006/30 | train_loss 0.1613 train_acc 0.9689 | val_loss 0.2981 val_acc 0.9381
10:52:43 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 007/30 | train_loss 0.0977 train_acc 0.9845 | val_loss 0.2485 val_acc 0.9363
10:52:45 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 008/30 | train_loss 0.0694 train_acc 0.9800 | val_loss 0.1958 val_acc 0.9430
10:52:47 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 009/30 | train_loss 0.0515 train_acc 0.9834 | val_loss 0.1640 val_acc 0.9506
10:52:49 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 010/30 | train_loss 0.0379 train_acc 0.9878 | val_loss 0.1478 val_acc 0.9553
10:52:51 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 011/30 | train_loss 0.0251 train_acc 0.9922 | val_loss 0.1531 val_acc 0.9551
10:52:52 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 012/30 | train_loss 0.0304 train_acc 0.9900 | val_loss 0.1603 val_acc 0.9537
10:52:54 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 013/30 | train_loss 0.0249 train_acc 0.9945 | val_loss 0.1574 val_acc 0.9555
10:52:56 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 014/30 | train_loss 0.0183 train_acc 0.9956 | val_loss 0.1512 val_acc 0.9581
10:52:58 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 015/30 | train_loss 0.0142 train_acc 0.9956 | val_loss 0.1527 val_acc 0.9594
10:53:00 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 016/30 | train_loss 0.0138 train_acc 0.9989 | val_loss 0.1544 val_acc 0.9589
10:53:02 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 017/30 | train_loss 0.0115 train_acc 0.9989 | val_loss 0.1561 val_acc 0.9584
10:53:03 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 018/30 | train_loss 0.0088 train_acc 0.9989 | val_loss 0.1518 val_acc 0.9597
10:53:05 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 019/30 | train_loss 0.0102 train_acc 0.9967 | val_loss 0.1430 val_acc 0.9633
10:53:07 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 020/30 | train_loss 0.0065 train_acc 0.9989 | val_loss 0.1383 val_acc 0.9645
10:53:09 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 021/30 | train_loss 0.0068 train_acc 1.0000 | val_loss 0.1342 val_acc 0.9650
10:53:11 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 022/30 | train_loss 0.0076 train_acc 0.9956 | val_loss 0.1318 val_acc 0.9667
10:53:13 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 023/30 | train_loss 0.0043 train_acc 1.0000 | val_loss 0.1309 val_acc 0.9668
10:53:15 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 024/30 | train_loss 0.0043 train_acc 1.0000 | val_loss 0.1306 val_acc 0.9669
10:53:17 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 025/30 | train_loss 0.0054 train_acc 0.9989 | val_loss 0.1306 val_acc 0.9670
10:53:18 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 026/30 | train_loss 0.0054 train_acc 1.0000 | val_loss 0.1307 val_acc 0.9673
10:53:20 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 027/30 | train_loss 0.0109 train_acc 0.9978 | val_loss 0.1313 val_acc 0.9670
10:53:22 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 028/30 | train_loss 0.0049 train_acc 0.9989 | val_loss 0.1320 val_acc 0.9670
10:53:24 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 029/30 | train_loss 0.0031 train_acc 1.0000 | val_loss 0.1325 val_acc 0.9671
10:53:26 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] epoch 030/30 | train_loss 0.0039 train_acc 1.0000 | val_loss 0.1334 val_acc 0.9669
10:53:26 | probe[finetune_1pct/resnet50] | INFO | [finetune_1pct] done in 00:00:56 | best val_acc 0.9673
