03:01:37 | probe[finetune_1pct/vit_small] | INFO | Loaded backbone weights — missing: 0, unexpected: 0
03:01:39 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 001/30 | train_loss 2.3276 train_acc 0.2320 | val_loss 1.9956 val_acc 0.4062
03:01:41 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 002/30 | train_loss 1.8971 train_acc 0.3674 | val_loss 1.5238 val_acc 0.4369
03:01:44 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 003/30 | train_loss 1.3255 train_acc 0.5072 | val_loss 0.9902 val_acc 0.6323
03:01:46 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 004/30 | train_loss 0.9200 train_acc 0.6693 | val_loss 0.8220 val_acc 0.7109
03:01:48 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 005/30 | train_loss 0.8287 train_acc 0.7003 | val_loss 0.7616 val_acc 0.7397
03:01:51 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 006/30 | train_loss 0.7218 train_acc 0.7580 | val_loss 0.7160 val_acc 0.7220
03:01:53 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 007/30 | train_loss 0.7190 train_acc 0.7414 | val_loss 0.6578 val_acc 0.7737
03:01:55 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 008/30 | train_loss 0.6614 train_acc 0.7580 | val_loss 0.6404 val_acc 0.7776
03:01:57 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 009/30 | train_loss 0.5864 train_acc 0.8024 | val_loss 0.6091 val_acc 0.7855
03:02:00 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 010/30 | train_loss 0.5541 train_acc 0.8047 | val_loss 0.5383 val_acc 0.8123
03:02:02 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 011/30 | train_loss 0.5121 train_acc 0.8124 | val_loss 0.5235 val_acc 0.8246
03:02:04 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 012/30 | train_loss 0.4873 train_acc 0.8091 | val_loss 0.4927 val_acc 0.8266
03:02:07 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 013/30 | train_loss 0.4855 train_acc 0.8269 | val_loss 0.5036 val_acc 0.8168
03:02:09 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 014/30 | train_loss 0.4590 train_acc 0.8269 | val_loss 0.4743 val_acc 0.8364
03:02:11 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 015/30 | train_loss 0.4172 train_acc 0.8479 | val_loss 0.4736 val_acc 0.8332
03:02:14 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 016/30 | train_loss 0.3996 train_acc 0.8635 | val_loss 0.4772 val_acc 0.8383
03:02:16 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 017/30 | train_loss 0.3948 train_acc 0.8468 | val_loss 0.4834 val_acc 0.8317
03:02:18 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 018/30 | train_loss 0.3858 train_acc 0.8602 | val_loss 0.4758 val_acc 0.8333
03:02:20 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 019/30 | train_loss 0.3782 train_acc 0.8468 | val_loss 0.4515 val_acc 0.8462
03:02:23 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 020/30 | train_loss 0.3671 train_acc 0.8690 | val_loss 0.4495 val_acc 0.8475
03:02:25 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 021/30 | train_loss 0.3493 train_acc 0.8857 | val_loss 0.4726 val_acc 0.8427
03:02:27 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 022/30 | train_loss 0.3507 train_acc 0.8735 | val_loss 0.4389 val_acc 0.8535
03:02:29 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 023/30 | train_loss 0.3395 train_acc 0.8846 | val_loss 0.4351 val_acc 0.8525
03:02:32 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 024/30 | train_loss 0.3256 train_acc 0.8846 | val_loss 0.4415 val_acc 0.8514
03:02:34 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 025/30 | train_loss 0.3126 train_acc 0.8935 | val_loss 0.4391 val_acc 0.8507
03:02:36 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 026/30 | train_loss 0.3235 train_acc 0.8868 | val_loss 0.4375 val_acc 0.8544
03:02:38 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 027/30 | train_loss 0.3043 train_acc 0.8912 | val_loss 0.4411 val_acc 0.8516
03:02:40 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 028/30 | train_loss 0.2879 train_acc 0.8946 | val_loss 0.4403 val_acc 0.8536
03:02:43 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 029/30 | train_loss 0.2861 train_acc 0.8990 | val_loss 0.4376 val_acc 0.8542
03:02:45 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] epoch 030/30 | train_loss 0.3007 train_acc 0.8890 | val_loss 0.4350 val_acc 0.8547
03:02:45 | probe[finetune_1pct/vit_small] | INFO | [finetune_1pct] done in 00:01:08 | best val_acc 0.8547
