23:51:58 | probe[finetune_10pct/resnet50] | INFO | Loaded backbone weights — missing: 0, unexpected: 0
23:52:01 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 001/30 | train_loss 1.5209 train_acc 0.4484 | val_loss 0.9577 val_acc 0.6508
23:52:04 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 002/30 | train_loss 0.7327 train_acc 0.7307 | val_loss 0.5969 val_acc 0.7788
23:52:07 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 003/30 | train_loss 0.5466 train_acc 0.8072 | val_loss 0.6348 val_acc 0.7494
23:52:09 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 004/30 | train_loss 0.4775 train_acc 0.8273 | val_loss 0.4801 val_acc 0.8330
23:52:12 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 005/30 | train_loss 0.4164 train_acc 0.8462 | val_loss 0.4170 val_acc 0.8482
23:52:14 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 006/30 | train_loss 0.3419 train_acc 0.8793 | val_loss 0.2962 val_acc 0.8944
23:52:17 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 007/30 | train_loss 0.3032 train_acc 0.8940 | val_loss 0.2733 val_acc 0.9071
23:52:20 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 008/30 | train_loss 0.2802 train_acc 0.9019 | val_loss 0.2781 val_acc 0.9077
23:52:22 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 009/30 | train_loss 0.2543 train_acc 0.9119 | val_loss 0.3485 val_acc 0.8881
23:52:25 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 010/30 | train_loss 0.2509 train_acc 0.9107 | val_loss 0.2806 val_acc 0.9037
23:52:27 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 011/30 | train_loss 0.2191 train_acc 0.9233 | val_loss 0.2570 val_acc 0.9127
23:52:30 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 012/30 | train_loss 0.2141 train_acc 0.9257 | val_loss 0.2145 val_acc 0.9264
23:52:32 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 013/30 | train_loss 0.1950 train_acc 0.9317 | val_loss 0.2314 val_acc 0.9202
23:52:35 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 014/30 | train_loss 0.1683 train_acc 0.9422 | val_loss 0.2190 val_acc 0.9239
23:52:37 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 015/30 | train_loss 0.1742 train_acc 0.9394 | val_loss 0.1857 val_acc 0.9366
23:52:40 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 016/30 | train_loss 0.1541 train_acc 0.9474 | val_loss 0.2049 val_acc 0.9278
23:52:42 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 017/30 | train_loss 0.1413 train_acc 0.9502 | val_loss 0.1788 val_acc 0.9434
23:52:45 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 018/30 | train_loss 0.1323 train_acc 0.9563 | val_loss 0.1675 val_acc 0.9433
23:52:47 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 019/30 | train_loss 0.1276 train_acc 0.9559 | val_loss 0.2058 val_acc 0.9306
23:52:50 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 020/30 | train_loss 0.1166 train_acc 0.9584 | val_loss 0.1737 val_acc 0.9448
23:52:52 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 021/30 | train_loss 0.1167 train_acc 0.9584 | val_loss 0.1462 val_acc 0.9527
23:52:55 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 022/30 | train_loss 0.1054 train_acc 0.9626 | val_loss 0.1360 val_acc 0.9551
23:52:57 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 023/30 | train_loss 0.0999 train_acc 0.9639 | val_loss 0.1245 val_acc 0.9588
23:53:00 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 024/30 | train_loss 0.0934 train_acc 0.9671 | val_loss 0.1389 val_acc 0.9543
23:53:02 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 025/30 | train_loss 0.0941 train_acc 0.9680 | val_loss 0.1425 val_acc 0.9546
23:53:05 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 026/30 | train_loss 0.0827 train_acc 0.9704 | val_loss 0.1274 val_acc 0.9581
23:53:07 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 027/30 | train_loss 0.0839 train_acc 0.9716 | val_loss 0.1339 val_acc 0.9563
23:53:10 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 028/30 | train_loss 0.0798 train_acc 0.9718 | val_loss 0.1313 val_acc 0.9576
23:53:12 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 029/30 | train_loss 0.0849 train_acc 0.9719 | val_loss 0.1331 val_acc 0.9568
23:53:14 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] epoch 030/30 | train_loss 0.0832 train_acc 0.9719 | val_loss 0.1340 val_acc 0.9572
23:53:14 | probe[finetune_10pct/resnet50] | INFO | [finetune_10pct] done in 00:01:16 | best val_acc 0.9588
